entidad_a,enticve1,numeral,nombre1,presup1,presup2,presup3
5,05,29,PROMOTORA PARA EL DESARROLLO RURAL DE COAHUILA,13315532,13315532,15360201
5,05,30,COMISION ESTATAL PARA LA REGULARIZACION DE LA TENENCIA DE LA TIERRA URBANA Y RUSTICA DE COAHUILA,18497900,18497900,20095330
5,05,31,COMISION ESTATAL DE LA VIVIENDA,13550972,13550972,16750972
5,05,32,SERVICIOS ESTATALES AEROPORTUARIOS,0,0,0
5,05,33,SERVICIOS DE SALUD COAHUILA,3686428217,3686428217,3677056227
5,05,34,INSTITUTO DE SERVICIOS DE SALUD REHABILITACION Y EDUCACION ESPECIAL E INTEGRAL,30600000,30600000,30600000
5,05,35,COMISION ESTATAL DE AGUAS Y SANEAMIENTO DE COAHUILA,0,0,62839387
5,05,36,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE COAHUILA,17843918,17843918,64213725
5,05,37,CONSEJO ESTATAL DE CIENCIA Y TECNOLOGIA DEL ESTADO DE COAHUILA,10084062,10084062,10533574
5,05,38,INSTITUTO ESTATAL DEL DEPORTE DE COAHUILA,95216183,95216183,213833152
5,05,39,INSTITUTO ESTATAL DE EDUCACION PARA LOS ADULTOS,169899876,169899876,198565726
5,05,40,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE COAHUILA,178237897,178237897,582346236
5,05,41,COLEGIO DE BACHILLERES DE COAHUILA,100387555,100387555,277432543
5,05,42,COLEGIO DE EDUCACION PROFESIONAL TECNOLOGICA DEL ESTADO DE COAHUILA,181616140,181616140,198787540
5,05,43,INSTITUTO COAHUILENSE DE INFRAESTRUCTURA FISICA EDUCATIVA,18947121,18947121,295254866
5,05,44,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE REGION CARBONIFERA,34679981,34679981,39376134
5,05,45,INSTITUTO TECNOLOGICO SUPERIOR DE CIUDAD ACUÑA,31294953,31294953,34810111
5,05,46,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE MONCLOVA,29891886,29891886,29891886
5,05,47,INSTITUTO TECNOLOGICO SUPERIOR DE MELCHOR MUZQUIZ,14447034,14447034,16845712
5,05,48,INSTITUTO TECNOLOGICO SUPERIOR DE SAN PEDRO COAHUILA,16349554,16349554,20246912
5,05,49,UNIVERSIDAD TECNOLOGICA DE COAHUILA,42837012,42837012,103227550
5,05,50,UNIVERSIDAD TECNOLOGICA DEL NORTE DE COAHUILA,31451867,31451867,62133740
5,05,51,UNIVERSIDAD TECNOLOGICA DE LA REGION DEL CENTRO DE COAHUILA,35438343,35438343,81999116
5,05,52,UNIVERSIDAD TECNOLOGICA DE TORREON,41856043,41856043,96743526
5,05,53,UNIVERSIDAD TECNOLOGICA DE SALTILLO,10465139,10465139,21341875
5,05,54,UNIVERSIDAD TECNOLOGICA DE PARRAS,4898502,4898502,13641486
5,05,55,UNIVERSIDAD TECNOLOGICA DE LA REGION CARBONIFERA,8636849,8636849,18146999
5,05,56,UNIVERSIDAD POLITECNICA DE LA REGION LAGUNA,6050000,6050000,16545436
5,05,57,UNIVERSIDAD POLITECNICA DE RAMOS ARIZPE,6992078,6992078,17726911
5,05,58,UNIVERSIDAD POLITECNICA DE PIEDRAS NEGRAS,5326463,5326463,13801059
5,05,59,UNIVERSIDAD POLITECNICA DE MONCLOVA FRONTERA,6912963,6912963,15597114
5,05,60,UNIVERSIDAD TECNOLOGICA DE CIUDAD ACUÑA,4180000,4180000,10350720
6,06,1,OFICINA DE LA GUBERNATURA,96925122,75762561,77846816.01
6,06,2,SECRETARIA GENERAL DE GOBIERNO,471240930,404776582,494595192.97
6,06,3,SECRETARIA DE PLANEACION FINANZAS Y ADMINISTRACION,355610737,337633955,312562895.28
6,06,4,SECRETARIA DE BIENESTAR SOCIAL INCLUSION SOCIAL Y MUJER,727948637,492059850,430465397.26
6,06,5,SECRETARIA DE INFRAESTRUCTURA DESARROLLO URBANO Y MOVILIDAD,189606959,174399912,211358781.01
6,06,6,SECRETARIA DE DESARROLLO ECONOMICO,217600743,222600743,205006264.08
6,06,7,SECRETARIA DE EDUCACION Y CULTURA,7417019018,7339994052,8111848375.1
6,06,8,SECRETARIA DE SALUD,2143589887,2144468408,2246127359.22
6,06,9,SECRETARIA DE SEGURIDAD PUBLICA,613287986,613287986,541829100.32
6,06,10,CONSEJERIA JURIDICA DEL PODER EJECUTIVO DEL ESTADO,23228905,23228905,26681905.98
6,06,11,CONTRALORIA GENERAL DEL ESTADO,13317351,18082196,16609139.59
6,06,12,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA EN EL ESTADO DE COLIMA,218274550,218075828,206434922.51
6,06,13,INSTITUTO COLIMENSE DEL DEPORTE,59227203,57717164,57583595.19
6,06,14,INSTITUTO PARA LA ATENCION DE LOS ADULTOS MAYORES,5670270,5615390,5605867.63
6,06,15,INSTITUTO COLIMENSE DE INFRAESTRUCTURA FISICA EDUCATIVA,10876831,10876831,8406796.52
6,06,16,INSTITUTO COLIMENSE DE RADIO Y TELEVISION,21162561,21162561,19221874.18
6,06,17,CENTRO ESTATAL PARA LA PREVENCION Y ATENCION DE LA VIOLENCIA FAMILIAR,3520946,3520946,3479341.18
6,06,18,INSTITUTO COLIMENSE PARA LA DISCAPACIDAD,3387322,3387322,3383925.82
6,06,19,COMISION ESTATAL DEL AGUA DE COLIMA,4066625,4066625,4065040.53
6,06,20,INSTITUTO COLIMENSE DE LAS MUJERES,5976456,16075046,28821862.26
6,06,21,INSTITUTO COLIMENSE PARA LA SOCIEDAD DE LA INFORMACION Y EL CONOCIMIENTO,15959592,15959592,15398224.62
6,06,22,INSTITUTO PARA EL MEDIO AMBIENTE Y DESARROLLO SUSTENTABLE,11140422,11140422,11129644.31
6,06,23,INSTITUTO PARA EL REGISTRO DEL TERRITORIO DEL ESTADO DE COLIMA,35677503,34586238,31250346.49
6,06,24,PROCURADURIA DE PROTECCION DE NIÑAS NIÑOS Y ADOLESCENTES,10124169,8909732,7888634.1
6,06,25,PROTECCION CIVIL,17141730,15034037,14302978.81
6,06,26,INSTITUTO TECNICO HACENDARIO DEL ESTADO DE COLIMA,1000000,1000000,1515246.8
6,06,27,CONSEJO DE PARTICIPACION SOCIAL DEL ESTADO DE COLIMA,517150,500000,500000
6,06,28,JUNTA DE ASISTENCIA PRIVADA,2068600,2000000,3500000
6,06,29,COMISION ESTATAL DE CONCILIACION Y ARBITRAJE MEDICO DE COLIMA,2176031,2054522,1499469.58
6,06,30,ORGANO DE GESTION Y CONTROL DEL PATRIMONIO DEL ESTADO DE COLIMA,1500000,1500000,750000
6,06,31,INSTITUTO ESTATAL DE EDUCACION PARA ADULTOS,2585750,9300750,5902620
7,07,1,GUBERNATURA,33560540,33560540,29937781
7,07,2,SECRETARIA GENERAL DE GOBIERNO,398279604,398279604,475818505
7,07,3,SECRETARIA DE HACIENDA,39667363921,39667363921,32774003873
7,07,4,SECRETARIA DE LA HONESTIDAD Y FUNCION PUBLICA,175974484,175974484,178559765
7,07,5,SECRETARIA DE IGUALDAD DE GENERO,63732778,63732778,105071307
7,07,6,SECRETARIA DE PROTECCION CIVIL,101526094,101526094,141316682
7,07,7,SECRETARIA DE OBRAS PUBLICAS,2034061103,2034061103,2163332305
7,07,8,SECRETARIA DE MEDIO AMBIENTE E HISTORIA NATURAL,108856766,108856766,152226208
7,07,9,SECRETARIA DE ECONOMIA Y DEL TRABAJO,104919467,104919467,149633400
7,07,10,SECRETARIA DE BIENESTAR,77248128,77248128,285457419
7,07,11,SECRETARIA DE AGRICULTURA GANADERIA Y PESCA,231549655,231549655,337767726
7,07,12,SECRETARIA DE TURISMO,130995227,130995227,161322701
7,07,13,SECRETARIA PARA EL DESARROLLO SUSTENTABLE DE LOS PUEBLOS INDIGENAS,21980106,21980106,23314171
7,07,14,SECRETARIA DE SALUD,0,0,0
7,07,15,SECRETARIA DE EDUCACION,30757528394,30757528394,32515650246
7,07,16,SECRETARIA DE SEGURIDAD Y PROTECCION CIUDADANA,2734972047,2734972047,3026410981
7,07,17,SECRETARIA DE MOVILIDAD Y TRANSPORTE,45712138,45712138,172175912
7,07,18,COMISION ESTATAL DE BUSQUEDA DE PERSONAS,2610346,2610346,17743657
7,07,19,OFICIALIA MAYOR DEL ESTADO DE CHIAPAS,30437450,30437450,32677108
7,07,20,COORDINACION ESTATAL PARA EL MEJORAMIENTO DEL ZOOLOGICO MIGUEL ALVAREZ DEL TORO,41449923,41449923,42971533
7,07,21,JUNTA LOCAL DE CONCILIACION Y ARBITRAJE DEL ESTADO DE CHIAPAS,24828737,24828737,25069165
7,07,22,COMISION ESTATAL DE MEJORA REGULATORIA,6216144,6216144,6185238
7,07,23,INSTITUTO DE LA JUVENTUD DEL ESTADO DE CHIAPAS,11159503,11159503,11730191
7,07,24,INSTITUTO DE PROTECCION SOCIAL Y BENEFICENCIA PUBLICA DEL ESTADO DE CHIAPAS,6460997,6460997,6696995
7,07,25,CENTRO ESTATAL DE TRASPLANTES DEL ESTADO DE CHIAPAS,5585724,5585724,5936503
7,07,26,INSTITUTO DE ESTUDIOS DE POSGRADO,0,0,0
7,07,27,INSTITUTO ESTATAL DE EVALUACION E INNOVACION EDUCATIVA,0,0,0
7,07,28,INSTITUTO DE FORMACION POLICIAL,29262006,29262006,71597769
7,07,29,CENTRO ESTATAL DE PREVENCION SOCIAL DE LA VIOLENCIA Y PARTICIPACION CIUDADANA,25629053,25629053,26157025
7,07,30,INSTITUTO PARA LA GESTION INTEGRAL DE RIESGOS DE DESASTRES DEL ESTADO DE CHIAPAS,539736520,539736520,598051065
7,07,31,COMISION EJECUTIVA ESTATAL DE ATENCION A VICTIMAS PARA EL ESTADO DE CHIAPAS,9819143,9819143,13755403
7,07,32,INSTITUTO DEL PATRIMONIO DEL ESTADO,13844743,13844743,19626656
7,07,33,INSTITUTO DE BOMBEROS DEL ESTADO DE CHIAPAS,5994779,5994779,6117923
7,07,34,INSTITUTO ESTATAL DEL AGUA,21488663,21488663,22531820
7,07,35,COMISION DE CAMINOS E INFRAESTRUCTURA HIDRAULICA,1686242544,1686242544,2566651777
7,07,36,PROCURADURIA AMBIENTAL DEL ESTADO DE CHIAPAS,4509877,4509877,4811570
7,07,37,INSTITUTO DE CAPACITACION Y VINCULACION TECNOLOGICA DEL ESTADO DE CHIAPAS,202253467,202253467,214182545
7,07,38,INSTITUTO CASA DE LAS ARTESANIAS DE CHIAPAS,25280856,25280856,39625882
7,07,39,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE CHIAPAS,11808856,11808856,13936990
7,07,40,PROMOTORA DE VIVIENDA CHIAPAS,22203411,22203411,44948495
7,07,41,INSTITUTO DEL CAFE DE CHIAPAS,21906308,21906308,25373175
7,07,42,OFICINA DE CONVENCIONES Y VISITANTES,17397781,17397781,18500868
7,07,43,INSTITUTO DE SALUD,11292778107,11292778107,18300431023
7,07,44,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE CHIAPAS SISTEMA DIF CHIAPAS,1321437424,1321437424,1450933931
7,07,45,COLEGIO DE BACHILLERES DE CHIAPAS,3147863361,3147863361,3779889619
7,07,46,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE CHIAPAS CONALEP CHIAPAS,220744928,220744928,266614872
7,07,47,UNIVERSIDAD TECNOLOGICA DE LA SELVA,114131220,114131220,128519020
7,07,48,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE CHIAPAS,1089727417,1089727417,1299741804
7,07,49,INSTITUTO CHIAPANECO DE EDUCACION PARA JOVENES Y ADULTOS,315272566,315272566,302664921
7,07,50,INSTITUTO TECNOLOGICO SUPERIOR DE CINTALAPA,62540291,62540291,68955535
7,07,51,UNIVERSIDAD POLITECNICA DE CHIAPAS,71742136,71742136,93999355
7,07,52,UNIVERSIDAD POLITECNICA DE TAPACHULA,20899946,20899946,25417630
7,07,53,UNIVERSIDAD INTERCULTURAL DE CHIAPAS,79661138,79661138,140426747
7,07,54,INSTITUTO DE LA INFRAESTRUCTURA FISICA EDUCATIVA DEL ESTADO DE CHIAPAS,1213436980,1213436980,1362581648
7,07,55,CENTRO REGIONAL DE FORMACION DOCENTE E INVESTIGACION EDUCATIVA,0,0,18058182
7,07,56,TALLERES GRAFICOS DE CHIAPAS,0,0,0
7,07,57,SISTEMA CHIAPANECO DE RADIO TELEVISION Y CINEMATOGRAFIA,71302473,71302473,106272686
7,07,58,CENTRO ESTATAL DE CONTROL DE CONFIANZA CERTIFICADO DEL ESTADO DE CHIAPAS,71739306,71739306,76962039
7,07,59,INSTITUTO DE SEGURIDAD SOCIAL DE LOS TRABAJADORES DEL ESTADO DE CHIAPAS,0,0,986021950
7,07,60,CONSEJO ESTATAL PARA LAS CULTURAS Y LAS ARTES DE CHIAPAS,112539590,112539590,127587067
7,07,61,COMISION ESTATAL DE CONCILIACION Y ARBITRAJE MEDICO DEL ESTADO DE CHIAPAS,0,0,0
7,07,62,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,144126151,144126151,145584152
7,07,63,INSTITUTO DE CIENCIA TECNOLOGIA E INNOVACION DEL ESTADO DE CHIAPAS,45119123,45119123,66122699
7,07,64,SECRETARIA EJECUTIVA DEL SISTEMA ANTICORRUPCION DEL ESTADO DE CHIAPAS,17606031,17606031,18226595
7,07,65,ARCHIVO GENERAL DEL ESTADO,9269198,9269198,8537505
7,07,66,CONSEJERIA JURIDICA DEL GOBERNADOR,30211961,30211961,31294562
7,07,67,INSTITUTO DE COMUNICACION SOCIAL Y RELACIONES PUBLICAS DEL ESTADO DE CHIAPAS,30574901,30574901,68587359
7,07,68,INSTITUTO DEL DEPORTE DEL ESTADO DE CHIAPAS,62020393,62020393,74581031
7,07,69,SOCIEDAD OPERADORA DE LA TORRE CHIAPAS SA DE CV,0,0,0
7,07,70,SOCIEDAD OPERADORA DEL AEROPUERTO INTERNACIONAL ANGEL ALBINO CORZO,0,0,0
8,08,1,DESPACHO DEL EJECUTIVO,16296356,16296356,21159819
8,08,2,COORDINACION DE COMUNICACION,116429379,162858260,346050635
8,08,3,COORDINACION DE RELACIONES PUBLICAS,27333353,27333353,27333353
8,08,4,REPRESENTACION DEL GOBIERNO DEL ESTADO DE CHIHUAHUA EN LA CIUDAD DE MEXICO,11000000,10197777,10808320
8,08,5,FISCALIA GENERAL DEL ESTADO,3768413470,3921006742,3891903237
8,08,6,SECRETARIA DE COMUNICACIONES Y OBRAS PUBLICAS,916738032,1685406501,1435405554
8,08,7,SECRETARIA DE COORDINACION DE GABINETE,323089469,323089469,295315385
8,08,8,SECRETARIA DE CULTURA,134259823,134259823,166765286
8,08,9,SECRETARIA DE DESARROLLO HUMANO Y BIEN COMUN,405571906,405571906,688771690
8,08,10,SECRETARIA DE DESARROLLO RURAL,158600309,219600309,188889929
8,08,11,SECRETARIA DE DESARROLLO URBANO Y ECOLOGIA,153112445,153112445,187774632
8,08,12,SECRETARIA DE EDUCACION Y DEPORTE,NSS,NSS,NSS
8,08,13,SECRETARIA DE HACIENDA,4360333406,4360333406,3891647649
8,08,14,SECRETARIA DE INNOVACION Y DESARROLLO ECONOMICO,87990320,87990320,256311962
8,08,15,SECRETARIA DE LA FUNCION PUBLICA,104765895,104765895,99984877
8,08,16,SECRETARIA DE PUEBLOS Y COMUNIDADES INDIGENAS,95401673,95401673,108259376
8,08,17,SECRETARIA DE SALUD,80916177,80916177,66416061
8,08,18,SECRETARIA DE SEGURIDAD PUBLICA,NSS,NSS,NSS
8,08,19,SECRETARIA DE TURISMO,6879221,6879221,6879221
8,08,20,SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,166113084,166256154,166256154
8,08,21,SECRETARIA GENERAL DE GOBIERNO,266077775,308557096,289714791
8,08,22,ADMINISTRADORA DE SERVICIOS AEROPORTUARIOS DE CHIHUAHUA,9183346,20469975,15872640
8,08,23,AGENCIA ESTATAL DE DESARROLLO ENERGETICO,NSS,NSS,NSS
8,08,24,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE CHIHUAHUA,50558327,50558327,66113869
8,08,25,COLEGIO DE BACHILLERES DEL ESTADO DE CHIHUAHUA,1206878835,1124401496,1170817751
8,08,26,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE CHIHUAHUA,252108119,257798662,265377174
8,08,27,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE CHIHUAHUA,632911767,632911767,581322223
8,08,28,COMISION ESTATAL DE VIVIENDA SUELO E INFRAESTRUCTURA DE CHIHUAHUA,142463880,147246650,152713309
8,08,29,COMISION ESTATAL PARA LA PROTECCION CONTRA RIESGOS SANITARIOS DEL ESTADO DE CHIHUAHUA,38646,18379,7478
8,08,30,CONSEJO ESTATAL DE POBLACION,9696311,9696311,9696311
8,08,31,DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE CHIHUAHUA,601882306,601882306,688873247
8,08,32,EL COLEGIO DE CHIHUAHUA,8382282,8696868,9532755
8,08,33,ESCUELA NORMAL SUPERIOR PROFESOR JOSE E MEDRANO R,32127000,32127000,32127000
8,08,34,FIDEICOMISO DE PUENTES FRONTERIZOS DE CHIHUAHUA,619308741,619308741,619308741
8,08,35,FIDEICOMISO ESTATAL PARA EL FOMENTO DE LAS ACTIVIDADES PRODUCTIVAS EN EL ESTADO DE CHIHUAHUA,22240851,22240851,20507253
8,08,36,FOMENTO Y DESARROLLO ARTESANAL DEL ESTADO DE CHIHUAHUA,6280531,9905531,7637648
8,08,37,INSTITUTO CHIHUAHUENSE DE EDUCACION PARA LOS ADULTOS,126962078,129960523,129960523
8,08,38,INSTITUTO CHIHUAHUENSE DE INFRAESTRUCTURA FISICA EDUCATIVA,33412375,194633888,89472282
8,08,39,INSTITUTO CHIHUAHUENSE DE LA JUVENTUD,13412681,11797476,17923310
8,08,40,INSTITUTO CHIHUAHUENSE DE LAS MUJERES,52197003,70081610,72154272
8,08,41,INSTITUTO CHIHUAHUENSE DE SALUD,2979247672,2979247672,3073170366
8,08,42,INSTITUTO CHIHUAHUENSE DEL DEPORTE Y CULTURA FISICA,88823992,85699159,130309848
8,08,43,INSTITUTO DE APOYO AL DESARROLLO TECNOLOGICO,90198091,101408270,101009365
8,08,44,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE CHIHUAHUA,87882132,87882132,82687675
8,08,45,INSTITUTO DE INNOVACION Y COMPETITIVIDAD,10470158,60558855,60558855
8,08,46,INSTITUTO TECNOLOGICO SUPERIOR DE NUEVO CASAS GRANDES,75682492,70590864,83096881
8,08,47,JUNTA CENTRAL DE AGUA Y SANEAMIENTO DEL ESTADO DE CHIHUAHUA,494063260,494063260,336960410
8,08,48,JUNTA DE ASISTENCIA SOCIAL PRIVADA DEL ESTADO DE CHIHUAHUA,NSS,NSS,NSS
8,08,49,OPERADORA DE TRANSPORTE VIVEBUS CHIHUAHUA,0,0,0
8,08,50,PENSIONES CIVILES DEL ESTADO DE CHIHUAHUA,0,0,0
8,08,51,PROMOTORA PARA EL DESARROLLO ECONOMICO DE CHIHUAHUA,239607626,239607626,111007937
8,08,52,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,12762938,12762938,11789299
8,08,53,SERVICIOS DE SALUD DE CHIHUAHUA,5885330185,5885330185,5590478834
8,08,54,SERVICIOS EDUCATIVOS DEL ESTADO DE CHIHUAHUA,13603734981,13587275811,14605294559
8,08,55,SUBSISTEMA DE PREPARATORIA ABIERTA Y TELEBACHILLERATO DEL ESTADO DE CHIHUAHUA,236510008,223744035,231425281
8,08,56,UNIVERSIDAD AUTONOMA DE CHIHUAHUA,2367339330,2367339330,2367339330
8,08,57,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,1195715460,2094208840,1903885135
8,08,58,UNIVERSIDAD PEDAGOGICA NACIONAL DEL ESTADO DE CHIHUAHUA,227947000,227947000,227543000
8,08,59,UNIVERSIDAD POLITECNICA DE CHIHUAHUA,31715621,40970863,38697336
8,08,60,UNIVERSIDAD TECNOLOGICA DE CAMARGO,28841172,33893174,34406618
8,08,61,UNIVERSIDAD TECNOLOGICA DE CHIHUAHUA,169586817,157554468,149314183
8,08,62,UNIVERSIDAD TECNOLOGICA DE CHIHUAHUA SUR,32702990,32702990,32702990
8,08,63,UNIVERSIDAD TECNOLOGICA DE CIUDAD JUAREZ,NSS,NSS,NSS
8,08,64,UNIVERSIDAD TECNOLOGICA DE LA BABICORA,15258498,33178307,30438568
8,08,65,UNIVERSIDAD TECNOLOGICA DE LA TARAHUMARA,22429494,21527738,21527738
8,08,66,UNIVERSIDAD TECNOLOGICA DE PAQUIME,27144916,30151453,30033053
8,08,67,UNIVERSIDAD TECNOLOGICA DE PARRAL,23003797,30102685,30102685
8,08,68,UNIVERSIDAD TECNOLOGICA PASO DEL NORTE,35987098,35987098,35739052
8,08,69,FIDEICOMISO DE ADMINISTRACION PARA LA PROMOCION Y FOMENTO DE LAS ACTIVIDADES TURISTICAS DEL ESTADO,152239834,152239834,78418299
9,09,1,JEFATURA DE GOBIERNO DE LA CIUDAD DE MEXICO,224797249,224797249,215581080
9,09,2,SECRETARIA DE GOBIERNO,1058167419,1058167419,563150201
9,09,3,SECRETARIA DE DESARROLLO URBANO Y VIVIENDA,265483734,265483734,282776192
9,09,4,SECRETARIA DE DESARROLLO ECONOMICO,410711185,410711185,190960466
9,09,5,SECRETARIA DE TURISMO,79219381,79219381,93619245
9,09,6,SECRETARIA DEL MEDIO AMBIENTE,2568098249,2568098249,4027890615
9,09,7,SECRETARIA DE OBRAS Y SERVICIOS,13588347120,13588347120,17825833045
9,09,8,SECRETARIA DE INCLUSION Y BIENESTAR SOCIAL,2481681534,2481681534,3018586466
9,09,9,SECRETARIA DE ADMINISTRACION Y FINANZAS,14328157107,14328157107,15615649273
9,09,10,SECRETARIA DE MOVILIDAD,3114378444,3114378444,2905654836
9,09,11,SECRETARIA DE SEGURIDAD CIUDADANA,38214315971,38214315971,40888303312
9,09,12,SECRETARIA DE LA CONTRALORIA GENERAL,343496271,343496271,327244433
9,09,13,CONSEJERIA JURIDICA Y DE SERVICIOS LEGALES,1475355940,1475355940,1590626213
9,09,14,SECRETARIA DE SALUD,13927422215,13927422215,12857142047
9,09,15,SECRETARIA DE CULTURA,910026612,910026612,1019331537
9,09,16,SECRETARIA DE TRABAJO Y FOMENTO AL EMPLEO,878245089,878245089,722842278
9,09,17,SECRETARIA DE GESTION INTEGRAL DE RIESGOS Y PROTECCION CIVIL,143033181,143033181,141852420
9,09,18,SECRETARIA DE PUEBLOS Y BARRIOS ORIGINARIOS Y COMUNIDADES INDIGENAS RESIDENTES,164164249,164164249,151305276
9,09,19,SECRETARIA DE EDUCACION CIENCIA TECNOLOGIA E INNOVACION,1104477100,1104477100,1062079372
9,09,20,SECRETARIA DE LAS MUJERES,262864212,262864212,283859603
9,09,21,CENTRO DE COMANDO CONTROL COMPUTO COMUNICACIONES Y CONTACTO CIUDADANO DE LA CIUDAD DE MEXICO,1651402317,1651402317,1600893899
9,09,22,AGENCIA DIGITAL DE INNOVACION PUBLICA DE LA CIUDAD DE MEXICO,256672316,256672316,263223863
9,09,23,COMISION DE BUSQUEDA DE PERSONAS DE LA CIUDAD DE MEXICO,22373394,22373394,18031346
9,09,24,INSTANCIA EJECUTORA DEL SISTEMA INTEGRAL DE DERECHOS HUMANOS DE LA CIUDAD DE MEXICO,10760080,10760080,9027490
9,09,25,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,12879558614,12879558614,16522231410
9,09,26,AGENCIA DE ATENCION ANIMAL DE LA CIUDAD DE MEXICO,23669766,23669766,33364154
9,09,27,PLANTA PRODUCTORA DE MEZCLAS ASFALTICAS,1277200073,1277200073,1270311408
9,09,28,ORGANO REGULADOR DE TRANSPORTE,213296231,213296231,199984358
9,09,29,UNIVERSIDAD DE LA POLICIA DE LA CIUDAD DE MEXICO,143418126,143418126,142916463
9,09,30,AGENCIA DE PROTECCION SANITARIA DEL GOBIERNO DE LA CIUDAD DE MEXICO,30032735,30032735,38623403
9,09,31,UNIVERSIDAD DE LA SALUD,77028403,77028403,121273375
9,09,32,INSTITUTO DE ESTUDIOS SUPERIORES DE LA CIUDAD DE MEXICO ROSARIO CASTELLANOS,242402928,242402928,295259776
9,09,33,SERVICIO DE MEDIOS PUBLICOS DE LA CIUDAD DE MEXICO,118318654,118318654,118157295
9,09,34,AUTORIDAD DEL CENTRO HISTORICO,72434307,72434307,51473173
9,09,35,COMISION EJECUTIVA DE ATENCION A VICTIMAS DE LA CIUDAD DE MEXICO,22128741,22128741,25277262
9,09,36,MECANISMO DE PROTECCION INTEGRAL DE PERSONAS DEFENSORAS DE DERECHOS HUMANOS Y PERIODISTAS DE LA CIUDAD DE MEXICO,12915477,12915477,12229284
9,09,37,INSTITUTO DE VIVIENDA DE LA CIUDAD DE MEXICO,3700209002,3700209002,3544772095
9,09,38,PROCURADURIA AMBIENTAL Y DEL ORDENAMIENTO TERRITORIAL DE LA CIUDAD DE MEXICO,116036461,116036461,112097944
9,09,39,INSTITUTO LOCAL DE LA INFRAESTRUCTURA FISICA EDUCATIVA DE LA CIUDAD DE MEXICO,23901955,23901955,492323056
9,09,40,INSTITUTO PARA LA SEGURIDAD DE LAS CONSTRUCCIONES EN EL DISTRITO FEDERAL,119198048,119198048,170231699
9,09,41,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DE LA CIUDAD DE MEXICO,2240111864,2240111864,2182264446
9,09,42,CONSEJO PARA PREVENIR Y ELIMINAR LA DISCRIMINACION DE LA CIUDAD DE MEXICO,27040569,27040569,25102806
9,09,43,INSTITUTO DE LAS PERSONAS CON DISCAPACIDAD DE LA CIUDAD DE MEXICO,17393542,17393542,17060126
9,09,44,INSTITUTO DE LA JUVENTUD DE LA CIUDAD DE MEXICO,157002779,157002779,123347154
9,09,45,PROCURADURIA SOCIAL DEL DISTRITO FEDERAL,391396768,391396768,387458839
9,09,46,CAJA DE PREVISION PARA TRABAJADORES A LISTA DE RAYA DEL GOBIERNO DE LA CIUDAD DE MEXICO,1415343367,1415343367,7684954026
9,09,47,CAJA DE PREVISION DE LA POLICIA AUXILIAR DE LA CIUDAD DE MEXICO,1799514084,1799514084,1833931649
9,09,48,CAJA DE PREVISION DE LA POLICIA PREVENTIVA DE LA CIUDAD DE MEXICO,2629077723,2629077723,9908363771
9,09,49,CORPORACION MEXICANA DE IMPRESION SA DE CV,647075454,647075454,384931917
9,09,50,SERVICIOS METROPOLITANOS SA DE CV,188279407,188279407,122227536
9,09,51,METROBUS,2586255595,2586255595,2532368162
9,09,52,SISTEMA DE TRANSPORTE COLECTIVO,18828440719,18828440719,18969583604
9,09,53,RED DE TRANSPORTE DE PASAJEROS DE LA CIUDAD DE MEXICO,2908778927,2908778927,2780945067
9,09,54,SERVICIO DE TRANSPORTES ELECTRICOS DE LA CIUDAD DE MEXICO,2371035468,2371035468,3053592925
9,09,55,ESCUELA DE ADMINISTRACION PUBLICA DE LA CIUDAD DE MEXICO,36809003,36809003,39767059
9,09,56,INSTITUTO DE VERIFICACION ADMINISTRATIVA DE LA CIUDAD DE MEXICO,296349633,296349633,274101093
9,09,57,INSTITUTO PARA LA ATENCION Y PREVENCION DE LAS ADICCIONES EN LA CIUDAD DE MEXICO,49575307,49575307,52394089
9,09,58,SERVICIOS DE SALUD PUBLICA DEL DISTRITO FEDERAL,6654837737,6654837737,7707011093
9,09,59,INSTITUTO DE CAPACITACION PARA EL TRABAJO DE LA CIUDAD DE MEXICO,36655914,36655914,32820418
