entidad_a,enticve1,numeral,nombre1,rnspni1,nombre2,elepro1,elepro2,elepro3,elepro4,elepro5,elepro6,elepro7,elepro8,elepro9,elepro10,elepro11,elepro12,elepro13
9,09,38,PROCURADURIA AMBIENTAL Y DEL ORDENAMIENTO TERRITORIAL DE LA CIUDAD DE MEXICO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,39,INSTITUTO LOCAL DE LA INFRAESTRUCTURA FISICA EDUCATIVA DE LA CIUDAD DE MEXICO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,40,INSTITUTO PARA LA SEGURIDAD DE LAS CONSTRUCCIONES EN EL DISTRITO FEDERAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,41,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DE LA CIUDAD DE MEXICO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,42,CONSEJO PARA PREVENIR Y ELIMINAR LA DISCRIMINACION DE LA CIUDAD DE MEXICO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,43,INSTITUTO DE LAS PERSONAS CON DISCAPACIDAD DE LA CIUDAD DE MEXICO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,44,INSTITUTO DE LA JUVENTUD DE LA CIUDAD DE MEXICO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,45,PROCURADURIA SOCIAL DEL DISTRITO FEDERAL,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,46,CAJA DE PREVISION PARA TRABAJADORES A LISTA DE RAYA DEL GOBIERNO DE LA CIUDAD DE MEXICO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,47,CAJA DE PREVISION DE LA POLICIA AUXILIAR DE LA CIUDAD DE MEXICO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,48,CAJA DE PREVISION DE LA POLICIA PREVENTIVA DE LA CIUDAD DE MEXICO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,49,CORPORACION MEXICANA DE IMPRESION SA DE CV,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,50,SERVICIOS METROPOLITANOS SA DE CV,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,51,METROBUS,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,52,SISTEMA DE TRANSPORTE COLECTIVO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,53,RED DE TRANSPORTE DE PASAJEROS DE LA CIUDAD DE MEXICO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,54,SERVICIO DE TRANSPORTES ELECTRICOS DE LA CIUDAD DE MEXICO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,55,ESCUELA DE ADMINISTRACION PUBLICA DE LA CIUDAD DE MEXICO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,56,INSTITUTO DE VERIFICACION ADMINISTRATIVA DE LA CIUDAD DE MEXICO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,57,INSTITUTO PARA LA ATENCION Y PREVENCION DE LAS ADICCIONES EN LA CIUDAD DE MEXICO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,58,SERVICIOS DE SALUD PUBLICA DEL DISTRITO FEDERAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,59,INSTITUTO DE CAPACITACION PARA EL TRABAJO DE LA CIUDAD DE MEXICO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,60,HEROICO CUERPO DE BOMBEROS DE LA CIUDAD DE MEXICO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,61,INSTITUTO DEL DEPORTE DE LA CIUDAD DE MEXICO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,62,INSTITUTO DE EDUCACION MEDIA SUPERIOR DEL DISTRITO FEDERAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,63,INSTITUTO DE PLANEACION DEMOCRATICA Y PROSPECTIVA DE LA CIUDAD DE MEXICO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,64,FIDEICOMISO CENTRO HISTORICO DE LA CIUDAD DE MEXICO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,65,FIDEICOMISO DE RECUPERACION CREDITICIA DE LA CIUDAD DE MEXICO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,66,FIDEICOMISO PARA LA RECONSTRUCCION INTEGRAL DE LA CIUDAD DE MEXICO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,67,FIDEICOMISO MUSEO DE ARTE POPULAR MEXICANO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,68,FIDEICOMISO MUSEO DEL ESTANQUILLO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,69,FIDEICOMISO PARA LA PROMOCION Y DESARROLLO DEL CINE MEXICANO EN LA CIUDAD DE MEXICO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,70,FIDEICOMISO BIENESTAR EDUCATIVO DE LA CIUDAD DE MEXICO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,71,FONDO PARA EL DESARROLLO ECONOMICO Y SOCIAL DE LA CIUDAD DE MEXICO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,72,FONDO DE DESARROLLO ECONOMICO DEL DISTRITO FEDERAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,09,73,FONDO PARA EL DESARROLLO SOCIAL DE LA CIUDAD DE MEXICO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,74,FONDO MIXTO DE PROMOCION TURISTICA DE LA CIUDAD DE MEXICO,1,REGLAMENTO INTERIOR DEL PODER EJECUTIVO Y DE LA ADMINISTRACION PUBLICA DEL 2 DE FEBRERO DEL 2021CIRCULAR UNO BIS 2015CIRCULAR UNO 2019LINEAMIENTOS PARA FUNCIONAMIENTO DE LOS SUBCOMITES MIXTOS DE CAPACITACION 2012,,,,,,,,,1,,,,
9,09,75,CENTRO DE CONCILIACION LABORAL DE LA CIUDAD DE MEXICO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,1,DESPACHO DEL EJECUTIVO,1,LEY ORGANICA DE LA ADMINISTRACION PUBLICA,,,,,,,,,1,,,,
10,10,2,SECRETARIA GENERAL DE GOBIERNO,1,LEY ORGANICA DE LA ADMINISTRACION PUBLICA,,,,,,,,,1,,,,
10,10,3,SECRETARIA DE FINANZAS Y DE ADMINISTRACION,1,LEY ORGANICA DE LA ADMINISTRACION PUBLICA,,,,,,,,,1,,,,
10,10,4,SECRETARIA DE COMUNICACIONES Y OBRAS PUBLICAS,1,LEY ORGANICA DE LA ADMINISTRACION PUBLICA,,,,,,,,,1,,,,
10,10,5,SECRETARIA DE DESARROLLO ECONOMICO,1,LEY ORGANICA DE LA ADMINISTRACION PUBLICA,,,,,,,,,1,,,,
10,10,6,SECRETARIA DE AGRICULTURA GANADERIA Y DESARROLLO RURAL,1,LEY ORGANICA DE LA ADMINISTRACION PUBLICA,,,,,,,,,1,,,,
10,10,7,SECRETARIA DE EDUCACION,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,8,SECRETARIA DE CONTRALORIA,1,LEY ORGANICA DE LA ADMINISTRACION PUBLICA,,,,,,,,,1,,,,
10,10,9,SECRETARIA DE RECURSOS NATURALES Y MEDIO AMBIENTE,1,LEY ORGANICA DE LA ADMINISTRACION PUBLICA,,,,,,,,,1,,,,
10,10,10,SECRETARIA DE SEGURIDAD PUBLICA,1,LEY ORGANICA DE LA ADMINISTRACION PUBLICA,,,,,,,,,1,,,,
10,10,11,SECRETARIA DE BIENESTAR SOCIAL,1,LEY ORGANICA DE LA ADMINISTRACION PUBLICA,,,,,,,,,1,,,,
10,10,12,FISCALIA GENERAL DEL ESTADO,1,LEY ORGANICA DE LA ADMINISTRACION PUBLICA,,,,,,,,,1,,,,
10,10,13,SECRETARIA DE TURISMO,1,LEY ORGANICA DE LA ADMINISTRACION PUBLICA,,,,,,,,,1,,,,
10,10,14,SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,1,LEY ORGANICA DE LA ADMINISTRACION PUBLICA,,,,,,,,,1,,,,
10,10,15,SECRETARIADO EJECUTIVO DEL CONSEJO ESTATAL DE SEGURIDAD PUBLICA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,16,INSTITUTO DE ATENCION Y PROTECCION A MIGRANTES Y SUS FAMILIAS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,17,COMISION ESTATAL DE ATENCION INTEGRAL A VICTIMAS,1,PLANEACION,,,,,,,,,1,,,,
10,10,18,DIRECCION DE TRANSPORTE AEREO DEL GOBIERNO DEL ESTADO,1,LEY DE AVIACION CIVIL,,,,,,,,,1,,,,
10,10,19,COMISION DE AGUAS DEL ESTADO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,20,INSTITUTO PARA LA INFRAESTRUCTURA FISICA EDUCATIVA DEL ESTADO DE DURANGO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,21,CENTRO CULTURAL Y DE CONVENCIONES DEL ESTADO DE DURANGO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,22,SERVICIOS DE SALUD DEL ESTADO,1,RECURSOS HUMANOS,,,,1,,,1,,,,,,
10,10,23,SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,1,LEY ORGANICA DE LA ADMINISTRACION PUBLICA,,,,,,,,,1,,,,
10,10,24,COLEGIO DE BACHILLERES DEL ESTADO DE DURANGO,1,PROCEDIMIENTOS EDUCATIVOS,,,1,1,,,1,,,1,,,
10,10,25,CONSEJO DE CIENCIA Y TECNOLOGIA DEL ESTADO DE DURANGO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,26,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE DURANGO,1,REGLAMENTO INTERIOR,,,,1,,,,1,1,,1,,
10,10,27,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE DURANGO,1,PROGRAMA DE FORMACION DE DOCENTES,,,1,1,,,1,,1,1,,,
10,10,28,INSTITUTO DURANGUENSE DE EDUCACION PARA ADULTOS,1,CAPACITACIONES PARA TODO EL PERSONAL SINDICAL Y ADM,,1,1,,,,,,1,,,,
10,10,29,INSTITUTO TECNOLOGICO SUPERIOR DE LERDO,1,PROCEDIMIENTO DE FORMACION PROFESIONAL Y DOCENTE,,,,,,,,,1,,,,
10,10,30,INSTITUTO TECNOLOGICO SUPERIOR DE LA REGION DE LOS LLANOS,1,PROCEDIMIENTOS DEL SGC Y LINEAMIENTO DE ESTIMULO AL DESEMPEÑO DOCENTE,,1,,,,,1,,1,1,1,,
10,10,31,INSTITUTO TECNOLOGICO SUPERIOR DE SANTIAGO PAPASQUIARO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,32,INSTITUTO DE CULTURA DEL ESTADO DE DURANGO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,33,SISTEMA ESTATAL DE TELESECUNDARIAS,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,34,UNIVERSIDAD PEDAGOGICA DE DURANGO,1,REGLAMENTOS INTERIOR DE TRABAJO PERSONAL DOCENTE Y NO DECENTE,1,1,1,1,1,1,1,1,1,,1,1,
10,10,35,UNIVERSIDAD POLITECNICA DE DURANGO,1,SGC,,1,1,,1,,1,1,1,1,,,
10,10,36,UNIVERSIDAD POLITECNICA DE GOMEZ PALACIO,1,ISO 900 2015,1,,,1,,,,,,,,,
10,10,37,BENEMERITA Y CENTENARIA ESCUELA NORMAL DEL ESTADO DE DURANGO,1,PLAN INSTITUCIONAL DE DESARROLLO,,,,1,,,,1,1,,,,
10,10,38,INSTITUTO TECNOLOGICO SUPERIOR DE SANTA MARIA DEL ORO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,39,UNIVERSIDAD TECNOLOGICA DE DURANGO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,40,UNIVERSIDAD TECNOLOGICA DE LA LAGUNA,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,41,UNIVERSIDAD TECNOLOGICA DE EL MEZQUITAL,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,42,UNIVERSIDAD TECNOLOGICA DE POANAS,1,CAPACITACIONES,,1,,,1,,1,,1,,,,
10,10,43,UNIVERSIDAD POLITECNICA DE CUENCAME,1,PROGRAMA ANUAL DE CAPACITACION,,1,,,1,,1,1,1,,,,
10,10,44,UNIVERSIDAD TECNOLOGICA DE RODEO,1,MANUAL ORGANIZACIONAL,,,,,,,,,1,,,,
10,10,45,UNIVERSIDAD TECNOLOGICA DE TAMAZULA,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,46,SECRETARIA EJECUTIVA DEL SISTEMA LOCAL ANTICORRUPCION,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,47,FISCALIA ESPECIALIZADA EN COMBATE A LA CORRUPCION DEL ESTADO DE DURANGO,1,CAPACITACIONES,,,,,,,,,1,,,,
10,10,48,INSTITUTO DURANGUENSE DE LA JUVENTUD,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,49,INSTITUTO ESTATAL DE LAS MUJERES,1,CAPACITACIONES,,,,,,,,1,1,,,,
10,10,50,COMISION ESTATAL DE SUELO Y VIVIENDA,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,51,CENTROS DE CONCILIACION LABORAL DEL ESTADO DE DURANGO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,52,DIRECCION DE PENSIONES DEL ESTADO DE DURANGO,1,MANUAL DE ORGANIZACIONAL,,1,,,,,,,1,,,,
11,11,1,OFICINA DEL GOBERNADOR,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,,,,1,,,1,1,1,1,,
11,11,2,COORDINACION GENERAL DE COMUNICACION SOCIAL,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,1,1,1,1,1,1,1,,
11,11,3,OFICINA DEL SECRETARIO PARTICULAR,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,,,,1,,,1,1,1,1,,
11,11,4,INSTITUTO DE PLANEACION ESTADISTICA Y GEOGRAFIA DEL ESTADO DE GUANAJUATO,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,1,1,1,1,1,1,1,1,,
11,11,5,JEFATURA DE GABINETE DEL PODER EJECUTIVO,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,,,,,1,,,1,1,1,,,
11,11,6,UNIDAD DE TRANSPARENCIA Y ARCHIVOS DEL PODER EJECUTIVO,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,1,1,1,1,1,1,1,1,,
11,11,7,OFICINA DE REPRESENTACION DEL GOBIERNO DEL ESTADO DE GUANAJUATO EN LA CIUDAD DE MEXICO,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,,,,,,,1,1,1,1,,
11,11,8,COORDINACION GENERAL JURIDICA,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,1,1,1,1,1,1,1,1,,
11,11,9,SECRETARIA DE GOBIERNO,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,1,1,1,1,1,1,1,1,,
