entidad_a,enticve1,numeral,nombre1,sexostt,sexos1,sexos2
1,01,1,DESPACHO EJECUTIVO ESTATAL,96,53,43
1,01,2,COORDINACION GENERAL EJECUTIVA DE GABINETE,20,11,9
1,01,3,SECRETARIA DE COMUNICACION Y VOCERIA DEL GOBIERNO,47,24,23
1,01,4,SECRETARIA GENERAL DE GOBIERNO,628,257,371
1,01,5,SECRETARIA DE SEGURIDAD PUBLICA,1715,1114,601
1,01,6,SECRETARIA DE FINANZAS,305,113,192
1,01,7,SECRETARIA DE DESARROLLO ECONOMICO CIENCIA Y TECNOLOGIA,82,36,46
1,01,8,SECRETARIA DE SALUD,5,3,2
1,01,9,SECRETARIA DE SUSTENTABILIDAD MEDIO AMBIENTE Y AGUA,220,160,60
1,01,10,SECRETARIA DE DESARROLLO SOCIAL,133,45,88
1,01,11,SECRETARIA DE OBRAS PUBLICAS,306,221,85
1,01,12,SECRETARIA DE DESARROLLO RURAL Y AGROEMPRESARIAL,109,77,32
1,01,13,SECRETARIA DE TURISMO,108,61,47
1,01,14,SECRETARIA DE PLANEACION PARTICIPACION Y DESARROLLO,108,66,42
1,01,15,SECRETARIA DE ADMINISTRACION,204,122,82
1,01,16,COORDINACION GENERAL DE MOVILIDAD,118,81,37
1,01,17,CONTRALORIA DEL ESTADO,111,76,35
1,01,18,SECRETARIA DE LA FAMILIA,13,3,10
1,01,19,SECRETARIA DE INNOVACION Y GOBIERNO DIGITAL,89,52,37
1,01,20,SECRETARIA DE GESTION URBANISTICA ORDENAMIENTO TERRITORIAL REGISTRAL Y CATASTRAL,0,0,0
1,01,21,CONSEJERIA JURIDICA DEL ESTADO,10,7,3
1,01,22,INSTITUTO ESTATAL DE SEGURIDAD PUBLICA DE AGUASCALIENTES,59,35,24
1,01,23,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS SERVIDORES PUBLICOS DEL ESTADO DE AGUASCALIENTES,204,92,112
1,01,24,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,658,176,482
1,01,25,INSTITUTO DE ASESORIA Y DEFENSORIA PUBLICA DEL ESTADO DE AGUASCALIENTES,68,29,39
1,01,26,INSTITUTO AGUASCALENTENSE DE LA JUVENTUD,23,16,7
1,01,27,INSTITUTO DE VIVIENDA SOCIAL Y ORDENAMIENTO DE LA PROPIEDAD DEL ESTADO DE AGUASCALIENTES,153,87,66
1,01,28,PROCURADURIA ESTATAL DE PROTECCION AL AMBIENTE,69,47,22
1,01,29,INSTITUTO DEL AGUA DEL ESTADO,303,252,51
1,01,30,INSTITUTO DE CIENCIA Y TECNOLOGIA DEL ESTADO DE AGUASCALIENTES,65,38,27
1,01,31,PATRONATO DE LA FERIA NACIONAL DE SAN MARCOS,35,23,12
1,01,32,INSTITUTO AGUASCALENTENSE DE LAS MUJERES,116,24,92
1,01,33,ESCUELA NORMAL DE AGUASCALIENTES,135,43,92
1,01,34,INSTITUTO PARA LA EDUCACION DE LAS PERSONAS JOVENES Y ADULTAS DEL ESTADO DE AGUASCALIENTES,146,58,88
1,01,35,UNIVERSIDAD POLITECNICA DE AGUASCALIENTES,298,164,134
1,01,36,INSTITUTO CULTURAL DE AGUASCALIENTES,1023,551,472
1,01,37,INSTITUTO DEL DEPORTE DEL ESTADO DE AGUASCALIENTES,231,162,69
1,01,38,RADIO Y TELEVISION DE AGUASCALIENTES,149,98,51
1,01,39,UNIVERSIDAD TECNOLOGICA METROPOLITANA DE AGUASCALIENTES,37,15,22
1,01,40,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE AGUASCALIENTES,187,80,107
1,01,41,COMISION ESTATAL DE ARBITRAJE MEDICO,14,6,8
1,01,42,UNIVERSIDAD TECNOLOGICA EL RETOÑO,130,64,66
1,01,43,UNIVERSIDAD TECNOLOGICA DE CALVILLO,74,36,38
1,01,44,INSTITUTO DE INFRAESTRUCTURA FISICA EDUCATIVA DEL ESTADO DE AGUASCALIENTES,85,50,35
1,01,45,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE AGUASCALIENTES,34,17,17
1,01,46,FIDEICOMISO DE INVERSION Y ADMINISTRACION PARA EL DESARROLLO ECONOMICO DEL ESTADO DE AGUASCALIENTES,6,1,5
1,01,47,FIDEICOMISO DEL COMPLEJO TRES CENTURIAS,38,29,9
1,01,48,FIDEICOMISO DE DESARROLLOS INDUSTRIALES,59,45,14
1,01,49,SISTEMA DE FINANCIAMIENTO DE AGUASCALIENTES,51,22,29
1,01,50,INSTITUTO DE EDUCACION DE AGUASCALIENTES,16397,5397,11000
1,01,51,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE AGUASCALIENTES,1149,528,621
1,01,52,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,3285,1734,1551
1,01,53,UNIVERSIDAD TECNOLOGICA DE AGUASCALIENTES,422,225,197
1,01,54,UNIVERSIDAD TECNOLOGICA DEL NORTE DE AGUASCALIENTES,287,156,131
1,01,55,INSTITUTO DE SERVICIOS DE SALUD DEL ESTADO DE AGUASCALIENTES,7428,2732,4696
1,01,56,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,19,14,5
1,01,57,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE AGUASCALIENTES,466,234,232
2,02,1,COORDINACION DE GABINETE,135,81,54
2,02,2,SECRETARIA GENERAL DE GOBIERNO,321,151,170
2,02,3,OFICIALIA MAYOR DE GOBIERNO,912,444,468
2,02,4,DIRECCION DE COMUNICACION SOCIAL,18,5,13
2,02,5,SECRETARIA DE HACIENDA DEL ESTADO,990,491,499
2,02,6,SECRETARIA DE LA HONESTIDAD Y LA FUNCION PUBLICA,147,66,81
2,02,7,SECRETARIA DE PESCA Y ACUACULTURA,28,19,9
2,02,8,SECRETARIA DE INFRAESTRUCTURA DESARROLLO URBANO Y REORDENACION TERRITORIAL,294,193,101
2,02,9,SECRETARIA DE ECONOMIA E INNOVACION,88,40,48
2,02,10,SECRETARIA DE CAMPO Y SEGURIDAD ALIMENTARIA,137,82,55
2,02,11,SECRETARIA DE TURISMO,54,30,24
2,02,12,SECRETARIA DE EDUCACION,0,0,0
2,02,13,SECRETARIA DE MEDIO AMBIENTE Y DESARROLLO SUSTENTABLE,69,38,31
2,02,14,SECRETARIA DE BIENESTAR,179,93,86
2,02,15,SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,344,140,204
2,02,16,DIRECCION DEL REGISTRO PUBLICO DE LA PROPIEDAD Y DEL COMERCIO,162,82,80
2,02,17,SECRETARIA DE CULTURA,0,0,0
2,02,18,SECRETARIA DE INCLUSION SOCIAL E IGUALDAD DE GENERO,47,24,23
2,02,19,SECRETARIA DE SEGURIDAD CIUDADANA,1178,890,288
2,02,20,SECRETARIA DE SALUD,0,0,0
2,02,21,SECRETARIA PARA EL MANEJO SANEAMIENTO Y PROTECCION DEL AGUA,0,0,0
2,02,22,CONSEJERIA JURIDICA,345,139,206
2,02,23,ADMINISTRADORA DE LA VIA CORTA TIJUANA TECATE,25,14,11
2,02,24,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE BAJA CALIFORNIA,88,36,52
2,02,25,CENTRO DE JUSTICIA PARA LAS MUJERES,42,4,38
2,02,26,CENTRO METROPOLITANO DE CONVENCIONES TIJUANA PLAYAS DE ROSARITO TECATE,14,8,6
2,02,27,COLEGIO DE BACHILLERES DEL ESTADO DE BAJA CALIFORNIA,2265,1147,1118
2,02,28,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE BAJA CALIFORNIA,553,285,268
2,02,29,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE BAJA CALIFORNIA,2255,1190,1065
2,02,30,COMISION DE ARBITRAJE MEDICO DEL ESTADO DE BAJA CALIFORNIA,7,5,2
2,02,31,COMISION ESTATAL DE ENERGIA DE BAJA CALIFORNIA,20,13,7
2,02,32,COMISION ESTATAL DE SERVICIOS PUBLICOS DE ENSENADA,674,541,133
2,02,33,COMISION ESTATAL DE SERVICIOS PUBLICOS DE MEXICALI,1261,1001,260
2,02,34,COMISION ESTATAL DE SERVICIOS PUBLICOS DE TECATE,193,150,43
2,02,35,COMISION ESTATAL DE SERVICIOS PUBLICOS DE TIJUANA,1721,1333,388
2,02,36,COMISION ESTATAL DEL AGUA DEL ESTADO DE BAJA CALIFORNIA,166,152,14
2,02,37,COMISION ESTATAL DEL SISTEMA PENITENCIARIO,1933,1201,732
2,02,38,COMITE DE PLANEACION PARA EL DESARROLLO DEL ESTADO,23,4,19
2,02,39,FIDEICOMISO FONDO DE GARANTIAS COMPLEMENTARIAS Y CREDITOS PUENTE,11,8,3
2,02,40,FIDEICOMISO PUBLICO DE ADMINISTRACION DE FONDOS E INVERSION DEL TRAMO CARRETERO CENTINELA RUMOROSA,125,77,48
2,02,41,FIDEICOMISO PUBLICO PARA LA PROMOCION TURISTICA DEL ESTADO,10,3,7
2,02,42,FIDEICOMISO SAN ANTONIO DEL MAR,0,0,0
2,02,43,INSTITUTO DE CAPACITACION DE ALTA TECNOLOGIA,12,6,6
2,02,44,INSTITUTO DE CULTURA DE BAJA CALIFORNIA,316,175,141
2,02,45,INSTITUTO DE LA INFRAESTRUCTURA FISICA EDUCATIVA DE BAJA CALIFORNIA,37,16,21
2,02,46,INSTITUTO DE LA JUVENTUD DE BAJA CALIFORNIA,115,74,41
2,02,47,INSTITUTO DE LA MUJER PARA EL ESTADO DE BAJA CALIFORNIA,26,3,23
2,02,48,INSTITUTO DE MOVILIDAD SUSTENTABLE DEL ESTADO DE BAJA CALIFORNIA,255,174,81
2,02,49,INSTITUTO DE PSIQUIATRIA DEL ESTADO DE BAJA CALIFORNIA,365,133,232
2,02,50,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL GOBIERNO Y MUNICIPIOS DE BAJA CALIFORNIA,1811,768,1043
2,02,51,INSTITUTO DE SERVICIOS DE SALUD PUBLICA DEL ESTADO DE BAJA CALIFORNIA,7713,2968,4745
2,02,52,INSTITUTO DE SERVICIOS EDUCATIVOS Y PEDAGOGICOS DE BAJA CALIFORNIA,22342,7215,15127
2,02,53,INSTITUTO DEL DEPORTE Y LA CULTURA FISICA DE BAJA CALIFORNIA,389,271,118
2,02,54,INSTITUTO PARA EL DESARROLLO INMOBILIARIO Y DE LA VIVIENDA PARA EL ESTADO DE BAJA CALIFORNIA,225,120,105
2,02,55,JUNTA DE URBANIZACION DEL ESTADO DE BAJA CALIFORNIA,69,37,32
2,02,56,PROMOTORA DEL DESARROLLO URBANO DE TIJUANA,0,0,0
2,02,57,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,7,4,3
2,02,58,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DE BAJA CALIFORNIA,1382,434,948
2,02,59,UNIDAD DE ESPECIALIDADES MEDICAS DE BAJA CALIFORNIA,351,120,231
2,02,60,UNIVERSIDAD INTERCULTURAL DE BAJA CALIFORNIA,29,12,17
2,02,61,UNIVERSIDAD POLITECNICA DE BAJA CALIFORNIA,146,87,59
2,02,62,UNIVERSIDAD TECNOLOGICA DE TIJUANA,362,192,170
3,03,1,JEFATURA DE LA OFICINA DEL EJECUTIVO,103,51,52
3,03,2,SECRETARIA GENERAL DE GOBIERNO,317,179,138
3,03,3,SECRETARIA DE FINANZAS Y ADMINISTRACION,1446,717,729
3,03,4,SECRETARIA DE PLANEACION URBANA INFRAESTRUCTURA MOVILIDAD MEDIO AMBIENTE Y RECURSOS NATURALES,239,164,75
3,03,5,SECRETARIA DE EDUCACION PUBLICA,13550,4991,8559
3,03,6,SECRETARIA DE TURISMO Y ECONOMIA,92,45,47
3,03,7,SECRETARIA DE SALUD,3498,1432,2066
3,03,8,SECRETARIA DE PESCA ACUACULTURA Y DESARROLLO AGROPECUARIO,123,79,44
3,03,9,SECRETARIA DEL TRABAJO BIENESTAR Y DESARROLLO SOCIAL,207,102,105
3,03,10,PROCURADURIA GENERAL DE JUSTICIA,1189,625,564
3,03,11,CONTRALORIA GENERAL,95,37,58
3,03,12,SECRETARIA DE SEGURIDAD PUBLICA,1373,759,614
3,03,13,COLEGIO DE BACHILLERES DEL ESTADO DE BAJA CALIFORNIA SUR,646,345,301
3,03,14,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO,802,442,360
3,03,15,INSTITUTO TECNOLOGICO SUPERIOR DE CIUDAD CONSTITUCION,159,88,71
3,03,16,INSTITUTO TECNOLOGICO SUPERIOR DE LOS CABOS,172,86,86
3,03,17,INSTITUTO TECNOLOGICO SUPERIOR DE MULEGE,126,68,58
3,03,18,COLEGIO NACIONAL DE EDUCACION PROFESIONAL TECNICA,168,78,90
3,03,19,INSTITUTO SUDCALIFORNIANO DE LA INFRAESTRUCTURA FISICA EDUCATIVA,12,6,6
3,03,20,INSTITUTO ESTATAL DE EDUCACION PARA LOS ADULTOS,107,49,58
3,03,21,CONSEJO SUDCALIFORNIANO DE CIENCIA Y TECNOLOGIA,10,5,5
3,03,22,BENEMERITA ESCUELA NORMAL URBANA PROFESOR DOMINGO CARBALLO FELIX,147,71,76
3,03,23,UNIVERSIDAD TECNOLOGICA DE LA PAZ,80,45,35
3,03,24,INSTITUTO DE SERVICIOS DE SALUD,0,0,0
3,03,25,COMISION ESTATAL PARA LA PROTECCION CONTRA RIESGOS SANITARIOS,0,0,0
3,03,26,INSTITUTO DE SALUD PARA EL BIENESTAR,0,0,0
3,03,27,JUNTA ESTATAL DE CAMINOS,168,123,45
3,03,28,COMISION ESTATAL DEL AGUA,26,15,11
3,03,29,INSTITUTO DE VIVIENDA DE BAJA CALIFORNIA SUR,47,25,22
3,03,30,INSTITUTO SUDCALIFORNIANO DE LA JUVENTUD,18,6,12
3,03,31,INSTITUTO SUDCALIFORNIANO DEL DEPORTE,187,132,55
3,03,32,INSTITUTO SUDCALIFORNIANO DE CULTURA,295,175,120
3,03,33,INSTITUTO SUDCALIFORNIANO DE LAS MUJERES,29,7,22
3,03,34,INSTITUTO SUDCALIFORNIANO PARA LA INCLUSION DE PERSONAS CON DISCAPACIDAD,14,8,6
3,03,35,INSTITUTO ESTATAL DE RADIO Y TELEVISION,54,26,28
3,03,36,INSTITUTO DE CAPACITACION PARA LOS TRABAJADORES DEL ESTADO DE BAJA CALIFORNIA SUR,57,16,41
3,03,37,PATRONATO DEL ESTUDIANTE SUDCALIFORNIANO,45,16,29
3,03,38,SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,356,108,248
3,03,39,ADMINISTRACION PORTUARIA INTEGRAL DE BAJA CALIFORNIA SUR SA DE CV,344,276,68
4,04,1,OFICINA DE LA GOBERNADORA,175,89,86
4,04,2,SECRETARIA DE GOBIERNO,561,297,264
4,04,3,SECRETARIA DE ADMINISTRACION Y FINANZAS,498,269,229
4,04,4,SECRETARIA DE MODERNIZACION ADMINISTRATIVA E INNOVACION GUBERNAMENTAL,112,66,46
4,04,5,SECRETARIA DE EDUCACION,12055,5141,6914
4,04,6,SECRETARIA DE SALUD,337,173,164
4,04,7,SECRETARIA DE DESARROLLO TERRITORIAL URBANO Y OBRAS PUBLICAS,337,265,72
4,04,8,SECRETARIA DE DESARROLLO ECONOMICO,56,31,25
4,04,9,SECRETARIA DE DESARROLLO AGROPECUARIO,174,99,75
4,04,10,SECRETARIA DE BIENESTAR,190,97,93
4,04,11,SECRETARIA DE INCLUSION,24,14,10
4,04,12,SECRETARIA DE MEDIO AMBIENTE BIODIVERSIDAD Y CAMBIO CLIMATICO,52,29,23
4,04,13,SECRETARIA DE TURISMO,81,36,45
4,04,14,SECRETARIA DE PROTECCION Y SEGURIDAD CIUDADANA,1454,1260,194
4,04,15,SECRETARIA DE PROTECCION CIVIL,106,74,32
4,04,16,CONSEJERIA JURIDICA,19,10,9
4,04,17,SECRETARIA DE LA CONTRALORIA,121,58,63
4,04,18,FISCALIA GENERAL DEL ESTADO DE CAMPECHE,875,469,406
4,04,19,ARCHIVO GENERAL DEL ESTADO DE CAMPECHE,19,6,13
4,04,20,COMISION LOCAL DE BUSQUEDA DE PERSONAS DEL ESTADO DE CAMPECHE,2,1,1
4,04,21,CONSEJO ESTATAL DE POBLACION DE CAMPECHE,19,6,13
4,04,22,INSTITUTO ESTATAL DEL TRANSPORTE DEL ESTADO DE CAMPECHE,24,15,9
4,04,23,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL DE PROTECCION INTEGRAL DE LOS DERECHOS DE NIÑAS NIÑOS Y ADOLESCENTES,8,1,7
4,04,24,CONSEJO ESTATAL DE SEGURIDAD PUBLICA EN EL ESTADO DE CAMPECHE,85,54,31
4,04,25,SERVICIO DE ADMINISTRACION FISCAL DEL ESTADO DE CAMPECHE,265,157,108
4,04,26,COMISION DE MEJORA REGULATORIA DEL ESTADO DE CAMPECHE,4,1,3
4,04,27,COMISION DE CONCILIACION Y ARBITRAJE MEDICO DEL ESTADO DE CAMPECHE,9,3,6
4,04,28,INSTITUTO CAMPECHANO DEL EMPRENDEDOR,9,3,6
4,04,29,PROMOTORA DE PRODUCTOS Y SERVICIOS DE CAMPECHE,11,7,4
4,04,30,INSTITUTO PARA EL DESARROLLO DE LA MICRO PEQUEÑA Y MEDIANA EMPRESA,14,6,8
4,04,31,JUNTA ESTATAL DE ASISTENCIA PRIVADA,4,1,3
4,04,32,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE CAMPECHE,NSS,NSS,NSS
4,04,33,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE CAMPECHE,NSS,NSS,NSS
4,04,34,COLEGIO DE BACHILLERES DEL ESTADO DE CAMPECHE,NSS,NSS,NSS
4,04,35,UNIVERSIDAD TECNOLOGICA DE CAMPECHE,NSS,NSS,NSS
4,04,36,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE CAMPECHE,NSS,NSS,NSS
4,04,37,INSTITUTO ESTATAL DE LA EDUCACION PARA LOS ADULTOS DEL ESTADO DE CAMPECHE,NSS,NSS,NSS
4,04,38,INSTITUTO TECNOLOGICO SUPERIOR DE CALKINI EN EL ESTADO DE CAMPECHE,NSS,NSS,NSS
4,04,39,INSTITUTO TECNOLOGICO SUPERIOR DE ESCARCEGA,NSS,NSS,NSS
4,04,40,INSTITUTO TECNOLOGICO SUPERIOR DE CHAMPOTON,NSS,NSS,NSS
4,04,41,UNIVERSIDAD TECNOLOGICA DE CANDELARIA,NSS,NSS,NSS
4,04,42,INSTITUTO TECNOLOGICO SUPERIOR DE HOPELCHEN,NSS,NSS,NSS
4,04,43,UNIVERSIDAD TECNOLOGICA DE CALAKMUL,NSS,NSS,NSS
4,04,44,UNIVERSIDAD AUTONOMA DE CAMPECHE,NSS,NSS,NSS
4,04,45,UNIVERSIDAD AUTONOMA DEL CARMEN,NSS,NSS,NSS
4,04,46,INSTITUTO CAMPECHANO,NSS,NSS,NSS
4,04,47,FUNDACION PABLO GARCIA,15,11,4
4,04,48,CONSEJO ESTATAL DE INVESTIGACION CIENTIFICA Y DESARROLLO TECNOLOGICO,4,3,1
4,04,49,INSTITUTO DE LA INFRAESTRUCTURA FISICA EDUCATIVA DEL ESTADO DE CAMPECHE,46,25,21
4,04,50,PROMOTORA DE EVENTOS ARTISTICOS CULTURALES Y DE CONVENCIONES DEL ESTADO DE CAMPECHE,39,18,21
4,04,51,INSTITUTO ESTATAL PARA EL FOMENTO DE LAS ACTIVIDADES ARTESANALES EN CAMPECHE,48,18,30
4,04,52,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE CAMPECHE,696,278,418
4,04,53,INSTITUTO DEL DEPORTE DEL ESTADO DE CAMPECHE,90,55,35
4,04,54,INSTITUTO DE LA MUJER DEL ESTADO DE CAMPECHE,16,4,12
4,04,55,INSTITUTO DE LA JUVENTUD DEL ESTADO DE CAMPECHE,15,8,7
4,04,56,HOSPITAL DR MANUEL CAMPOS,201,85,116
4,04,57,HOSPITAL PSIQUIATRICO DE CAMPECHE,107,50,57
4,04,58,INSTITUTO DE SERVICIOS DESCENTRALIZADOS DE SALUD PUBLICA DEL ESTADO DE CAMPECHE,3946,1695,2251
4,04,59,SISTEMA DE ATENCION A NIÑOS NIÑAS Y ADOLESCENTES FARMACODEPENDIENTES DEL ESTADO DE CAMPECHE VIDA NUEVA,79,30,49
4,04,60,COMISION DE AGUA POTABLE Y ALCANTARILLADO DEL ESTADO DE CAMPECHE,51,29,22
4,04,61,PROMOTORA PARA LA CONSERVACION Y DESARROLLO SUSTENTABLE DEL ESTADO DE CAMPECHE,20,10,10
4,04,62,COMISION ESTATAL DE DESARROLLO DE SUELO Y VIVIENDA,115,58,57
4,04,63,INSTITUTO DE DESARROLLO Y FORMACION SOCIAL,48,26,22
4,04,64,SISTEMA DE TELEVISION Y RADIO DE CAMPECHE,96,63,33
4,04,65,INSTITUTO DE INFORMACION ESTADISTICA GEOGRAFICA Y CATASTRAL DEL ESTADO DE CAMPECHE,37,24,13
4,04,66,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO DE CAMPECHE,218,71,147
4,04,67,INSTITUTO DE ACCESO A LA JUSTICIA DEL ESTADO DE CAMPECHE,76,34,42
4,04,68,CENTRO DE CONCILIACION LABORAL EN EL ESTADO,46,17,29
4,04,69,AGENCIA DE ENERGIA DEL ESTADO DE CAMPECHE,5,4,1
4,04,70,SECRETARIA EJECUTIVA DEL SISTEMA ANTICORRUPCION,7,4,3
4,04,71,INSTITUTO DE PESCA Y ACUACULTURA DEL ESTADO DE CAMPECHE,33,17,16
4,04,72,INSTITUTO DE CULTURA Y ARTES DEL ESTADO DE CAMPECHE,204,128,76
4,04,73,AUTORIDAD DEL PATRIMONIO CULTURAL DEL ESTADO DE CAMPECHE,31,14,17
4,04,74,UNIVERSIDAD INTERCULTURAL DE CAMPECHE,NSS,NSS,NSS
4,04,75,FIDEICOMISO FONDO CAMPECHE,NSS,NSS,NSS
4,04,76,FIDEICOMISO DE INVERSION DEL IMPUESTO DEL 2 SOBRE NOMINA,NSS,NSS,NSS
4,04,77,FIDEICOMISO FONDO DE FOMENTO AGROPECUARIO DEL ESTADO DE CAMPECHE,NSS,NSS,NSS
5,05,1,OFICINAS DEL EJECUTIVO,281,142,139
5,05,2,SECRETARIA DE GOBIERNO,648,278,370
5,05,3,COORDINACION DE COMUNICACION E IMAGEN INSTITUCIONAL,65,35,30
5,05,4,SECRETARIA DE FINANZAS,486,232,254
5,05,5,ADMINISTRACION FISCAL GENERAL,1031,506,525
5,05,6,SECRETARIA DE ECONOMIA,60,27,33
5,05,7,SECRETARIA DE EDUCACION,238,98,140
5,05,8,SECRETARIA DE INCLUSION Y DESARROLLO SOCIAL,345,198,147
5,05,9,SECRETARIA DE SEGURIDAD PUBLICA,2475,1826,649
5,05,10,SECRETARIA DE SALUD,81,30,51
5,05,11,SECRETARIA DE INFRAESTRUCTURA DESARROLLO URBANO Y MOVILIDAD,337,194,143
5,05,12,SECRETARIA DE DESARROLLO RURAL,129,80,49
5,05,13,SECRETARIA DE FISCALIZACION Y RENDICION DE CUENTAS,102,44,58
5,05,14,SECRETARIA DE MEDIO AMBIENTE,178,81,97
5,05,15,SECRETARIA DE CULTURA,459,267,192
5,05,16,SECRETARIA DEL TRABAJO,286,105,181
5,05,17,SECRETARIA DE VIVIENDA Y ORDENAMIENTO TERRITORIAL,24,14,10
5,05,18,SECRETARIA DE TURISMO Y DESARROLLO DE PUEBLOS MAGICOS,45,17,28
5,05,19,SECRETARIA DE INVERSION PUBLICA PRODUCTIVA,41,29,12
5,05,20,INSTITUTO COAHUILENSE DE LAS MUJERES,32,5,27
5,05,21,PROCURADURIA PARA NIÑOS NIÑAS Y LA FAMILIA,78,19,59
5,05,22,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA Y PROTECCION DE DERECHOS DEL ESTADO DE COAHUILA,568,178,390
5,05,23,CENTRO DE JUSTICIA Y EMPODERAMIENTO PARA LAS MUJERES DEL ESTADO DE COAHUILA DE ZARAGOZA,119,16,103
5,05,24,COMISION EJECUTIVA ESTATAL DE ATENCION A VICTIMAS,49,20,29
5,05,25,COAHUILA RADIO,30,19,11
5,05,26,INSTITUTO DE PENSIONES PARA LOS TRABAJADORES AL SERVICIO DEL ESTADO,59,26,33
5,05,27,INSTITUTO REGISTRAL Y CATASTRAL DEL ESTADO DE COAHUILA DE ZARAGOZA,73,43,30
5,05,28,INSTITUTO COAHUILENSE DE ADULTOS MAYORES,6,3,3
5,05,29,PROMOTORA PARA EL DESARROLLO RURAL DE COAHUILA,41,38,3
5,05,30,COMISION ESTATAL PARA LA REGULARIZACION DE LA TENENCIA DE LA TIERRA URBANA Y RUSTICA DE COAHUILA,78,40,38
5,05,31,COMISION ESTATAL DE LA VIVIENDA,56,28,28
5,05,32,SERVICIOS ESTATALES AEROPORTUARIOS,103,72,31
5,05,33,SERVICIOS DE SALUD COAHUILA,8678,3487,5191
5,05,34,INSTITUTO DE SERVICIOS DE SALUD REHABILITACION Y EDUCACION ESPECIAL E INTEGRAL,165,62,103
5,05,35,COMISION ESTATAL DE AGUAS Y SANEAMIENTO DE COAHUILA,68,49,19
5,05,36,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE COAHUILA,134,46,88
5,05,37,CONSEJO ESTATAL DE CIENCIA Y TECNOLOGIA DEL ESTADO DE COAHUILA,23,12,11
5,05,38,INSTITUTO ESTATAL DEL DEPORTE DE COAHUILA,168,116,52
5,05,39,INSTITUTO ESTATAL DE EDUCACION PARA LOS ADULTOS,921,336,585
5,05,40,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE COAHUILA,1380,682,698
5,05,41,COLEGIO DE BACHILLERES DE COAHUILA,920,381,539
5,05,42,COLEGIO DE EDUCACION PROFESIONAL TECNOLOGICA DEL ESTADO DE COAHUILA,819,443,376
5,05,43,INSTITUTO COAHUILENSE DE INFRAESTRUCTURA FISICA EDUCATIVA,77,44,33
5,05,44,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE REGION CARBONIFERA,181,97,84
5,05,45,INSTITUTO TECNOLOGICO SUPERIOR DE CIUDAD ACUÑA,159,100,59
5,05,46,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE MONCLOVA,162,87,75
5,05,47,INSTITUTO TECNOLOGICO SUPERIOR DE MELCHOR MUZQUIZ,110,65,45
5,05,48,INSTITUTO TECNOLOGICO SUPERIOR DE SAN PEDRO COAHUILA,123,67,56
5,05,49,UNIVERSIDAD TECNOLOGICA DE COAHUILA,230,115,115
5,05,50,UNIVERSIDAD TECNOLOGICA DEL NORTE DE COAHUILA,174,89,85
5,05,51,UNIVERSIDAD TECNOLOGICA DE LA REGION DEL CENTRO DE COAHUILA,231,112,119
5,05,52,UNIVERSIDAD TECNOLOGICA DE TORREON,369,205,164
5,05,53,UNIVERSIDAD TECNOLOGICA DE SALTILLO,38,19,19
5,05,54,UNIVERSIDAD TECNOLOGICA DE PARRAS,68,36,32
5,05,55,UNIVERSIDAD TECNOLOGICA DE LA REGION CARBONIFERA,53,33,20
5,05,56,UNIVERSIDAD POLITECNICA DE LA REGION LAGUNA,66,43,23
5,05,57,UNIVERSIDAD POLITECNICA DE RAMOS ARIZPE,48,15,33
5,05,58,UNIVERSIDAD POLITECNICA DE PIEDRAS NEGRAS,75,38,37
5,05,59,UNIVERSIDAD POLITECNICA DE MONCLOVA FRONTERA,57,32,25
